HP|HP ProDesk 600 G8 Small Form Factor PC (ENERGY STAR)|ProDesk 600 G8 Small Form Factor PC|Desktop|2|12.7|14.3|57.3|03/26/2021|
ASUS|M3500Q Series|M3500Q|Notebook|0.5|3.3|5.9|20.8|05/24/2021|
ASUS|M7600Q Series|M7600Q|Notebook|0.6|3.5|8.4|28.1|05/24/2021|
ASUS|X509F Series|X509F|Notebook|1|2.9|5.4|20.5|03/24/2021|
HP|HP EliteDesk 800 G8 Tower PC (ENERGY STAR)|EliteDesk 800 G8 Tower PC|Desktop|2.3|17.3|18.6|74|03/24/2021|
DELL|D14U|OptiPlex 7090 Micro|Desktop|1.5|8.9|9.6|39.5|03/23/2021|
ASUS|L1400CD Series|L1400CD|Notebook|0.5|3.1|4.9|18|03/23/2021|
HP|HP EliteDesk 805 G8 Desktop Mini PC (ENERGY STAR)|EliteDesk 805 G8 Desktop Mini PC|Desktop|1.2|10.7|11.5|45|03/22/2021|
HP|OMEN 30L GT13 Desktop PC ENERGY STAR|GT13|Desktop|3.1|36.6|38.9|146.7|02/19/2021|
ASUS|L1500CD Series|L1500CD|Notebook|0.5|3|4.7|17.3|03/19/2021|
Acer|N18Q13|A515-46|Notebook|2.2|2.7|6.7|27.2|03/17/2021|
HP|HP ENVY x360 15 Convertible PC ENERGY STAR|15-eu|Notebook|0.8|0.8|6.4|20.7|02/01/2021|
HP|HP ENVY 17 Laptop PC ENERGY STAR|17-ch|Notebook|0.7|0.7|7.3|22.6|02/01/2021|
DELL|P144G|Latitude 3420|Notebook|0.8|0.8|5.4|18.3|01/29/2021|
ASUS|UM325S Series|UM325S|Notebook|0.7|0.7|4.1|14.4|01/29/2021|
ASUS|UX434FAW Series|UX434FAW|Notebook|0.5|0.5|3.7|12.3|01/28/2021|
ASUS|PN51 Series|PN51|Desktop|1|5.3|5.8|24.3|01/28/2021|
ASUS|CM3000DV Series|CM3000DV|Slate/Tablet|0.3|0.9|2.8|9.6|01/28/2021|
DELL|P147G|Inspiron 5410 2-in-1|Notebook|0.6|0.6|6.6|20.7|01/27/2021|
DELL|P106F|Inspiron 15 5510|Notebook|0.7|0.7|5|16.9|01/27/2021|
ASUS|CM5500FD Series|CM5500FD|Notebook|0.4|3|5|17.5|01/25/2021|
ASUS|PN41 Series|PN41|Desktop|0.7|2.2|3.2|13.5|01/25/2021|
DELL|P106F|Inspiron 15 5515|Notebook|0.5|0.5|5.6|17.7|01/25/2021|
ASUS|UM425Q Series|UM425Q|Notebook|0.5|0.5|4.5|14.7|01/25/2021|
ASUS|M515U Series|M515U|Notebook|0.5|3.2|5.2|18.5|01/22/2021|
ASUS|BR1100FK Series|BR1100FK|Notebook|0.7|1.9|3.8|15.1|01/20/2021|
Acer|N20Q2|CP514-1HH|Notebook|0.5|1.9|4|14.2|01/15/2021|
ASUS|CX5500FE Series|CX5500FE|Notebook|0.4|1.8|4.2|14.4|01/14/2021|
ASUS|CZ1100FV Series|CZ1100FV|Notebook|0.4|0.7|2.6|9|01/13/2021|
ASUS|X712E Series|X712E|Notebook|0.4|0.4|4.6|14.6|01/13/2021|
BLUEBIRD|RT080-A4LBW|RT080-A4LBW|Slate/Tablet|0.3|0.3|2.1|7.3|05/21/2021|
ASUS|UP5401E Series|UP5401E|Notebook|0.5|1.6|6.6|21.2|05/21/2021|
ASUS|D500SCES Series|D500SCES|Desktop|0.7|12.6|10.8|42.7|05/17/2021|
Lenovo|Lenovo TB-8506F|Lenovo TB-8506F|Slate/Tablet|0.2|0.2|1.7|6|05/20/2021|
ASUS|PB62 Series|PB62|Desktop|1.8|4.4|6.7|29.1|05/12/2021|
ASUS|UM425UAZ Series|UM425UAZ|Notebook|0.5|0.5|6.8|20.7|05/19/2021|
DELL|P106F|Inspiron 15 7510|Notebook|1.1|1.1|7.7|25.5|05/11/2021|
ASUS|PN51-E1 Series|PN51-E1|Desktop|1|10.3|10.6|41.2|05/18/2021|
Samsung|SM-T227U|SM-T227U|Slate/Tablet|0.3|0.3|1.7|6.3|05/17/2021|
Lenovo|ThinkPad L13 Yoga Gen 2|21AD|Notebook|0.9|0.9|6.4|20.8|05/17/2021|
MSI|MS-16V4|GS66 Stealth 11UH|Notebook|1.6|1.6|13.4|44.8|05/17/2021|
LGE|17U70P|17U70P*|Notebook|0.7|0.7|4.4|15|03/24/2021|
Acer|D20W3|ConceptD CT300-52A|Desktop|1.4|33.7|34.5|126.4|05/10/2021|
ASUS|K3400P Series|K3400P|Notebook|0.9|0.9|8.8|27.6|05/10/2021|
HP|HP Chromebase 21.5 inch All-in-One Desktop 22-aa ENERGY STAR|22-aa|Integrated Desktop|1.5|3.3|14.9|48.2|05/01/2021|
HP|HP Pro c640 G2 Chromebook ENERGY STAR|Pro c640 G2|Notebook|0.6|2.2|4.8|17.2|05/10/2021|
HP|HP Chromebook ENERGY STAR|14b-nb|Notebook|0.6|2.2|4.8|17.2|05/09/2021|
HP|HP Chromebook x360 14a ENERGY STAR|14a-cb|Notebook|0.3|2.3|4.7|15.7|05/13/2021|
ASUS|UM5401U Series|UM5401U|Notebook|0.5|3.5|7.9|26.3|05/13/2021|
HP|HP Chromebook 11 G9 EE ENERGY STAR|11 G9|Notebook|0.3|1.3|3.4|11.3|01/28/2021|
COMPUMAX|ONIX-CI7-0010|PDESN00001|Notebook|0.7|3.4|5.9|17.8|04/09/2021|
Ace|Vision X4B560STM|VSX4B560STM|Desktop|1.7|1.7|3.9|19.1|04/08/2021|
Ace|Vision X4H510STM|VSX4H510STM|Desktop|1.7|1.7|3.9|19.1|04/08/2021|
COIN, TOUCH+|Tablet PC|1200AS|Slate/Tablet|0.1|2|1.9|7|04/05/2021|
HP|HP Pavilion x360 14 Convertible PC ENERGY STAR|14-dy|Notebook|0.5|0.5|5.6|17.3|12/16/2020|
ASUS|M433U Series|M433U|Notebook|0.5|0.5|3.6|12.4|12/15/2020|
ASUS|M513U Series|M513U|Notebook|0.4|3|5.1|17.9|12/11/2020|
VAIO|VJZ141****|VJZ141XX|Notebook|0.7|-1|6.6|20.9|12/06/2020|
ASUS|X415E Series|X415E|Notebook|0.8|0.8|5.5|18.6|12/06/2020|
ASUS|M533U Series|M533U|Notebook|0.5|0.5|4.7|14.8|12/01/2020|
HP|HP Chromebook 11MK G9 EE ENERGY STAR|11MK G9|Notebook|0.3|0.6|2.7|8.9|11/29/2020|
HP|HP Chromebook x360 11MK G3 EE ENERGY STAR|11MK G3|Notebook|0.3|0.8|3.1|10.2|11/29/2020|
HP|HP Chromebook x360 13c ENERGY STAR|13c-ca|Notebook|0.8|1.9|3.8|14.5|11/23/2020|
HP|HP ENVY 14 Laptop PC ENERGY STAR|14-eb|Notebook|0.6|-1|6.4|19.8|11/04/2020|
Microsoft|Surface Pro 6|1796|Slate/Tablet|0.4|0.4|5.4|16.2|02/19/2021|
Ace|FORCEX|FORCEX|Desktop|1.7|1.7|3.9|19.1|03/31/2021|
Ace|FORCE 12|FORCE 12|Desktop|1.7|1.7|3.9|19.1|03/31/2021|
Ace|FORCE 12 PRO|FORCE 12 PRO|Desktop|1.7|1.7|3.9|19.1|03/31/2021|
Lenovo|ThinkBook 13x ITG|ThinkBook 13x ITG|Notebook|0.4|3.2|5.4|18.9|03/31/2021|
dynabook|dynabook E10-S|PYT00*|Notebook|0.5|2.2|4.6|16|03/31/2021|
Promethean Chromebox|Promethean Chromebox|CHRM2-CP4R128S|Desktop|1.6|3.8|4.5|21.7|02/05/2021|
Samsung|NP930QDB|NP930QDB|Notebook|0.6|-1|3.8|13.2|03/29/2021|
Samsung|NP950XDC|NP950XDC|Notebook|0.6|0.6|4.3|14.5|03/29/2021|
Samsung|NP950XDB|NP950XDB|Notebook|0.6|0.6|4.5|15.1|03/29/2021|
Lenovo|1) Lenovo 14e Chromebook Gen 2|1) 82M1|Notebook|0.3|3.4|4|14.9|03/29/2021|
Lenovo|Lenovo 300e Chromebook Gen 3|82J9|Notebook|0.3|2.2|3.9|13.6|03/26/2021|
Lenovo|Lenovo 100e Chromebook Gen 3|82J7|Notebook|0.3|1.7|3|10.7|03/26/2021|
Lenovo|Lenovo 500w Gen 3|82J3|Notebook|0.4|2.3|3.7|13.9|03/26/2021|
LG|15Z90P*|15Z90P*-*|Notebook|1.2|1.1|5.2|21|03/24/2021|
MSI|MS-14C5|Prestige 14 A11UD|Notebook|1.3|1.3|8|29|03/24/2021|
Samsung|NP930XDB|NP930XDB|Notebook|0.6|0.6|4.1|14|03/16/2021|
Samsung|NP950QDB|NP950QDB|Notebook|0.6|1.3|5.1|17.3|03/16/2021|
HP|HP Chromebook 14 G7 ENERGY STAR|14 G7|Notebook|0.5|1.2|1.2|13.4|01/25/2021|
DELL|D24M|Precision 3650 Tower|Workstation|-1|-1|-1|-1|03/25/2021|
Lenovo|Yoga 7 14ACN6|Yoga 7 14ACN6|Notebook|0.4|2.9|5.7|19.1|03/24/2021|
Lenovo|Lenovo 100w Gen 3|82HY|Notebook|0.5|2.7|4.4|16.7|03/24/2021|
Lenovo|Legion S7 15ACH6|82K8|Notebook|0.9|5|9|31.2|03/23/2021|
Acer|N19Q9|EUN314-51W Urban|Notebook|1.2|1.2|6.5|23.3|02/25/2021|
Fujitsu|7U13A2|U7311|Notebook|0.9|2.4|3.5|14.7|12/21/2020|
HP|HP Chromebook 11 G9 EE ENERGY STAR|11 G9|Notebook|0.3|1.3|3.4|11.3|01/28/2021|
DELL|P92F|Precision 5760|Notebook|1.3|1.3|7.5|25.8|04/22/2021|
ASUS|CX1500CK Series|CX1500CK|Notebook|0.3|1.2|4|13|04/21/2021|
Samsung|XE340XDA|XE340XDA|Notebook|0.3|1.1|3.1|10.7|04/19/2021|
Cybernet Manufacturing Inc|CyberMed & iOne & IPC series|CyberMed R6|Desktop|2.2|7.9|9.1|40|04/13/2021|
ASUS|P2540F Series|P2540F|Notebook|0.7|1.6|4|14.6|03/02/2021|
ASUS|B1500C Series|B1500C|Notebook|1|0.8|5.1|18.3|03/15/2021|
ASUS|CX1100CN Series|CX1100CN|Notebook|0.3|0.8|2.6|9.3|03/11/2021|
Advantech|GSC-7152W|GSC-7152W-CPAE|Integrated Desktop|1.6|5.8|8|32.9|12/01/2020|
Acer|D19W6|Predator PO3-630G|Desktop|1.4|33.7|34.4|126|03/15/2021|
Acer|N20Q12|CP713-3W|Notebook|0.5|1.9|4|14.4|03/12/2021|
ASUS|B1400C Series|B1400C|Notebook|0.6|0.8|4.6|15.5|03/05/2021|
HP|HP ZBook Studio 15.6 Inch G8 ENERGY STAR|HP ZBook Studio 15.6 Inch G8 Mobile Workstation PC|Notebook|1|1|11.9|31.5|04/21/2021|
Acer|N20Q8|C741|Notebook|0.6|1.4|3.1|11.9|03/02/2021|
DELL|P44E|Precision 7760|Mobile Workstation|1.3|1.3|9.1|26.2|04/21/2021|
DELL|P93F|Precision 7560|Mobile Workstation|1.5|1.5|7.4|23.1|04/21/2021|
Acer|N20Q14|TMB311-32|Notebook|0.7|2.3|3.6|15|02/25/2021|
HP|HP Chromebook x360 14c ENERGY STAR|14c-cc|Notebook|1.6|1.6|3.6|16.2|02/23/2021|
DELL|P108F|Latitude 3520|Notebook|0.8|0.8|6.1|20.3|02/09/2021|
DELL|P147G|Inspiron 7415 2-in-1|Notebook|0.5|0.5|5|15.9|02/09/2021|
Acer|N20W2|SP114-31N|Notebook|0.5|1.3|3.8|13.4|02/09/2021|
DELL|P143G|Inspiron 14 5415|Notebook|0.7|0.7|5.2|17.2|02/08/2021|
ASUS|M5401WU Series|M5401WU|Integrated Desktop|1.1|8.7|17.5|58.8|02/07/2021|
Acer|N20C12|N20C12|Notebook|-1|0.7|4.3|14.4|02/05/2021|
ASUS|UM425UG Series|UM425UG|Notebook|0.7|0.7|4.9|16.6|02/05/2021|
ASUS|CM3200FV Series|CM3200FV|Notebook|0.3|0.7|2.1|7.7|02/04/2021|
DELL|D29M|Inspiron 3891|Desktop|1.7|11.7|12.6|50.6|02/04/2021|
DELL|P146G|Latitude 3320|Notebook|0.4|0.4|4.6|14.6|02/03/2021|
DELL|P91F|XPS 15-9510|Notebook|1.1|1.1|8.5|24.7|04/20/2021|
ASUS|A5401WR Series|A5401WR|Integrated Desktop|1.1|8.3|17.9|58.9|02/25/2021|
Lenovo|Lenovo TB-7306F|Lenovo TB-7306F|Slate/Tablet|0.2|0.2|1.6|5.3|03/04/2021|
DELL|P143G|Inspiron 14 5410|Notebook|0.7|0.7|3.7|13.3|02/08/2021|
Acer|N20C8|N20C8|Notebook|-1|1.1|6.7|22.7|02/05/2021|
DELL|P145G|Inspiron 13 5310|Notebook|0.5|0.5|4.9|16|02/03/2021|
HP|HP ENVY x360 15 Convertible PC ENERGY STAR|15-es|Notebook|0.7|0.7|8.4|25.7|02/03/2021|
Lenovo|Legion T5 26IOB6|90RS|Desktop|1.9|39.3|40.2|148.1|03/05/2021|
Acer|D17E6|Aspire XC-1660G|Desktop|1|12.4|13|49.4|02/25/2021|
DELL|P105F|Dell G15 5511|Notebook|1|1|9.1|28.3|04/16/2021|
ASUS|X515E Series|X515E|Notebook|0.8|0.8|6.4|20.8|12/18/2020|
HP|HP Pavilion x360 15 Convertible PC ENERGY STAR|15-er|Notebook|0.5|0.5|6.1|18.6|12/16/2020|
Microsoft|Surface Book 2 13.5|1832|Two-In-One Notebook|0.9|-1|6.3|20.9|04/15/2021|
Lenovo|IdeaCentre AIO 3 24ALC6|F0G1|Integrated Desktop|0.7|5.9|15.2|47.9|04/14/2021|
Samsung|NP340XLA|NP340XLA|Notebook|0.5|-1|2.7|9.9|04/15/2021|
Lenovo|Lenovo Chromebook C340-11|81TA******|Notebook|0.5|0.8|3.3|12|08/22/2020|
ASUS|CX9400CE Series|CX9400CE|Notebook|0.4|2.8|3.7|13.8|04/13/2021|
HP|HP Pavilion 14 Laptop PC ENERGY STAR|14-ec|Notebook|1.3|-1|5.7|20.8|03/11/2021|
HP|HP Chromebook 14a ENERGY STAR|14a-nd|Notebook|0.4|2.1|4.6|15.6|02/19/2021|
HP|HP Chromebook x360 11 G4 EE ENERGY STAR|11 G4|Notebook|0.3|1.7|3.5|12.1|01/26/2021|
HP|HP EliteDesk 800 G8 Desktop Mini PC (ENERGY STAR)|EliteDesk 800 G8 Desktop Mini PC|Desktop|1.6|8|9|37.7|03/08/2021|
HP|HP Chromebook 11a ENERGY STAR|11a-nd|Notebook|0.5|1.6|3.8|14|01/21/2021|
Ace|Firestorm P875N2|FSTP875N2|Notebook|0.8|8.2|10.6|30.9|01/28/2021|
Ace|Mustang W676|MSTW676|Notebook|0.8|8.2|10.6|30.9|01/28/2021|
DELL|D28M|Vostro 5890|Desktop|1.7|11.2|12.7|50.4|02/02/2021|
DELL|D28M|OptiPlex 7090 Tower|Desktop|2|11.4|12.5|51|02/02/2021|
Lenovo|ThinkPad T14 Gen 2|TP00103K|Notebook|0.8|3.1|5.4|22|02/01/2021|
Lenovo|Yoga 6 13ALC6|Yoga 6 13ALC6|Notebook|0.9|0.9|4.8|16.7|01/29/2021|
Samsung|NP730QDA|NP730QDA|Notebook|0.2|1.1|3.5|11.8|01/26/2021|
Ace|Mustang W656|MSTW656|Notebook|0.8|8.2|10.6|30.9|01/28/2021|
Lenovo|IdeaPad 3 Chrome 14M836|IdeaPad 3 Chrome 14M836|Notebook|0.4|1.1|3.5|12|01/27/2021|
Lenovo|IP Flex 3 Chrome 11M836|IP Flex 3 Chrome 11M836|Notebook|0.4|0.7|3.5|11.7|01/27/2021|
HP|HP Chromebook x360 ENERGY STAR|14bt-cb|Notebook|0.4|2|4.5|15.2|01/27/2021|
Lenovo|ThinkCentre M70s Gen 2|11M5|Desktop|2.3|12.1|13.7|56.9|01/28/2021|
HP|HP Elite x2 G8 ENERGY STAR|HP Elite x2 G8 Tablet|Notebook|0.6|0.6|4.4|13|01/26/2021|
DELL|P105F|Dell G15 5510|Notebook|0.7|0.7|6.4|20.3|01/22/2021|
DELL|D13U|OptiPlex 7090 Ultra|Desktop|2.5|2.5|5.7|27.5|12/03/2020|
DELL|D13U|OptiPlex 3090 Ultra|Desktop|2.4|2.4|5.7|26.9|12/03/2020|
Lenovo|ThinkStation P350 Tiny|30EF|Workstation|-1|-1|-1|-1|01/22/2021|
Lenovo|Legion 5 17ACH6H|Legion 5 17ACH6H|Notebook|0.6|5.7|19.5|58.8|01/21/2021|
Lenovo|ThinkPad E14 Gen 3|20Y7|Notebook|0.7|3.4|5.6|20.6|01/21/2021|
HP|HP ZBook Studio x360 G5 Convertible Workstation ENERGY STAR|HSN-Q11C|Notebook|0.7|4.1|12.8|40.2|01/14/2021|
Lenovo|ThinkPad E15 Gen 3|20YG|Notebook|0.6|3.1|5.7|20.4|01/21/2021|
MSI|MS-14D3|Summit B14 A11MO|Notebook|0.7|0.7|7.9|24.2|01/14/2021|
MSI|MS-1563|Stealth 15M A11UEK|Notebook|2.6|2.6|10.9|40|01/20/2021|
Lenovo|ThinkBook 14 G3 ACL|ThinkBook 14 G3 ACL|Notebook|0.9|5.7|7.9|29.5|01/20/2021|
Lenovo|ThinkBook 15 G3 ACL|ThinkBook 15 G3 ACL|Notebook|1|5.3|7.1|26.9|01/20/2021|
Fujitsu|U7411|7U14A2|Notebook|2.1|3|5.9|25.3|01/19/2021|
Panasonic|CF-33G******|CF-33G******|Two-In-One Notebook|2.1|2.1|6.2|23.4|01/19/2021|
Panasonic|CF-33R******|CF-33R******|Slate/Tablet|1.4|1.4|4.6|16.6|01/18/2021|
Microsoft|Surface Laptop 4|1979|Notebook|0.6|0.6|3.5|11.8|01/15/2021|
Microsoft|Surface Laptop 4|1951|Notebook|0.6|0.6|3.3|11.5|01/15/2021|
Microsoft|Surface Laptop 4|1953|Notebook|0.7|0.7|4.5|14.9|01/15/2021|
Microsoft|Surface Laptop 4|1959|Notebook|0.6|0.6|4.3|14.3|01/15/2021|
Lenovo|Yoga Slim 7 Pro 14ACH5|Yoga Slim 7 Pro 14ACH5|Notebook|0.6|2.8|4.8|17.7|01/15/2021|
HP|HP ProBook x360 11 G7 Education Edition ENERGY STAR|ProBook x360 ENERGY STAR|Notebook|0.6|2.1|3.5|11.6|01/15/2021|
Lenovo|ThinkBook 14s G3 ACN|20YB|Notebook|0.6|2.7|5.3|18.6|01/14/2021|
Lenovo|ThinkBook 13s G3 ACN|20YA|Notebook|0.6|2.5|5.4|19|01/12/2021|
Acer|Veriton N4740G|Veriton N4740G|Desktop|0.6|7.4|8.3|31|01/14/2021|
Panasonic|FZ-S1A******|FZ-S1A******|Slate/Tablet|0.3|0.3|1.2|4.8|01/15/2021|
Microsoft|Surface Pro|1866|Slate/Tablet|0.4|0.4|5.5|16.4|01/13/2021|
Fujitsu|E5411|5E14A2|Notebook|2|3.5|6.6|27.8|01/13/2021|
Fujitsu|U7511|7U15A2|Notebook|2.3|2.7|5.7|25|01/13/2021|
IGEL|IGEL-H860C|UD7|Thin Client|0.4|5.7|6.1|27.3|01/06/2021|
HP|HP Engage One Pro AiO System (ENERGY STAR)|TPC-I047-19|Integrated Desktop|1.7|9.9|21.1|71.8|01/11/2021|
HP|HP Engage One Pro AiO System (ENERGY STAR)|TPC-I047-23|Integrated Desktop|1.5|9.2|22.2|73.3|01/11/2021|
MSI|MS-17K2|GE76 Raider 10UH|Notebook|1.2|9.3|16.4|55.8|01/08/2021|
ASUS|Commercial Chromebox 4|Commercial Chromebox 4|Thin Client|1.7|4.6|5.2|23.2|12/23/2020|
Intel|NUC11PAQ|NUC11PAQ|Desktop|2.9|2.9|5.9|30.4|12/18/2020|
Intel|NUC11TNK|NUC11TNK|Desktop|2.5|2.5|6.9|30.6|12/15/2020|
Intel|NUC11TNH|NUC11TNH|Desktop|2.4|2.4|7.9|32.7|12/15/2020|
HP|HP ProDesk 400 G6 SFF (ENERGY STAR)|ProDesk 400 G6 SFF|Desktop|1.2|7.6|8.7|34.7|12/11/2020|
HP|HP ProDesk 600 G5 SFF (ENERGY STAR)|ProDesk 600 G5 SFF|Desktop|1.9|10.6|10.6|45.5|12/11/2020|
HP|HP EliteDesk 705 G5 SFF (ENERGY STAR)|EliteDesk 705 G5 SFF|Desktop|2.2|12.3|12.6|53.6|12/11/2020|
LG|16T90P*-*|16T90P*-*|Notebook|0.7|-1|4.7|16|12/09/2020|
Acer|EING2|Acer One 11 Z8-284|Notebook|0.2|1.3|3.2|10.7|03/19/2021|
Lenovo|Lenovo 500e Chromebook Gen 3|82JB|Notebook|0.4|1.6|3.9|13.3|03/18/2021|
Lenovo|Yoga Slim 7 Pro 14ACH5 O|Yoga Slim 7 Pro 14ACH5 O|Notebook|0.7|3.3|7.5|25.3|03/17/2021|
Lenovo|Lenovo 14w Gen 2|82N8|Notebook|0.5|2.6|4.2|15.9|03/16/2021|
DELL|P105F|Dell G15 Ryzen Edition|Notebook|0.7|0.7|7.4|23.1|03/02/2021|
LG|15U70P*_*|15U70P*_*|Notebook|1.4|-1|5.2|20|12/17/2020|
Lenovo|ThinkCentre M90q Gen 2|11MT|Desktop|0.7|8.3|9.5|35.8|03/22/2021|
Lenovo|Lenovo V50t Gen2-13IOB|11QB|Desktop|0.8|11.5|12.5|47.2|03/18/2021|
MSI|MS-AF81|Modern AM271 11M|Integrated Desktop|2|7.3|18.8|64.2|03/17/2021|
Lenovo|ThinkCentre M90a Gen 2|11JY|Integrated Desktop|1.8|17.6|26.4|94.1|03/17/2021|
Lenovo|ThinkCentre M70q Gen 2|11MY|Desktop|0.8|7.3|8.3|32.2|03/17/2021|
Lenovo|ThinkBook 16p G2 ACH|ThinkBook 16p G2 ACH|Notebook|0.9|4.8|8.5|30.1|03/17/2021|
Lenovo|ThinkBook 14p G2 ACH|ThinkBook 14p G2 ACH|Notebook|0.6|3.8|6.7|23.4|03/17/2021|
Lenovo|ThinkBook Plus G2 ITG|ThinkBook Plus G2 ITG|Notebook|1.5|4.9|6.6|27.4|03/17/2021|
Lenovo|ThinkCentre M70t Gen 2|11M3|Desktop|2.3|12.1|13.7|56.9|03/15/2021|
Samsung|NT750XDA|NT750XDA|Notebook|0.5|2.7|5.7|19.7|03/12/2021|
COMPUMAX|Compumax Blue|Compumax Blue|Slate/Tablet|0.1|3.9|4|14.6|03/12/2021|
Samsung|SM-T225|SM-T225|Slate/Tablet|1.4|1.4|2.4|12.2|03/05/2021|
Lenovo|ThinkPad L14 Gen 2|20X5|Notebook|2.1|2.1|6.1|25.3|03/04/2021|
Lenovo|ThinkPad L15 Gen 2|20X7|Notebook|2.1|2.1|5.9|24.8|03/04/2021|
DELL|D15S|Precision 3450 SFF|Workstation|-1|-1|-1|-1|03/04/2021|
DELL|D15S|OptiPlex 7090 SFF|Desktop|2|10.7|11.8|51|03/02/2021|
DELL|D15S|OptiPlex 5090 SFF|Desktop|2.1|10.8|11.2|48|03/02/2021|
DELL|D15S|Vostro 3690|Desktop|1.7|8.1|8.9|37.5|03/02/2021|
Lenovo|ThinkPad T14s Gen 2|TP00130B|Notebook|0.6|3.6|6.3|22.6|02/26/2021|
Lenovo|ThinkPad X13 Gen 2|TP00131B|Notebook|0.6|4.3|6.1|22.3|02/26/2021|
Howard Technology Solutions|Q470MKB|Q470|Desktop|1.5|20.8|24.8|89.6|10/14/2021|
Lenovo|ThinkCentre M90t Gen 2|11L0|Desktop|2.1|11|14.1|56.2|02/26/2021|
Lenovo|IdeaPad 5 Pro 16IHU6|IdeaPad 5 Pro 16IHU6|Notebook|2.9|2.9|5.9|27.8|02/25/2021|
Lenovo|IdeaPad 5 Pro 16ACH6|IdeaPad 5 Pro 16ACH6|Notebook|3.4|3.6|5.7|29.5|02/25/2021|
Lenovo|ThinkCentre M90s Gen 2|11L2|Desktop|2.3|11.5|13.9|56.8|02/25/2021|
HP|HP Laptop ENERGY STAR|17-cp|Notebook|0.3|4.2|6.9|23.2|02/22/2021|
MSI|MS-13P2|Summit E13FlipEvo A11MT|Notebook|0.8|0.8|4.5|16.3|02/22/2021|
SiComputer|Activa Micro|L1.*#.##.##* ("*" = A-Z, "#" = 0-9)|Desktop|1.9|13.4|13.7|55.4|02/19/2021|
SiComputer|Activa Work|A2.*#.##.##* ("*" = A-Z, "#" = 0-9)|Desktop|1.9|12.4|12.6|51.9|02/19/2021|
HP|HP EliteBook 855 G8 Notebook PC ENERGY STAR|HSN-I43C-5|Notebook|1.1|1.1|6.9|20.8|02/18/2021|
XITRIX|TravelPro M500|TravelPro M500|Notebook|0.6|1.3|3.6|13.1|02/18/2021|
DT Research|LT320|LT320|Notebook|0.4|0.4|5.9|15.6|02/10/2021|
HP|HP ProBook 635 Aero G8 Notebook PC ENERGY STAR|HSN-I39C|Notebook|1|1|5.7|17.3|02/09/2021|
HP|HP EliteBook 845 G8 Notebook PC ENERGY STAR|HSN-I43C-4|Notebook|1.1|1.1|6|18.6|02/09/2021|
HP|HP EliteBook 835 G8 Notebook PC ENERGY STAR|HSN-I43C|Notebook|1.6|1.6|6.2|21.2|02/09/2021|
Lenovo|ThinkCentre M70a Gen 2|11K3|Integrated Desktop|3.9|7.7|20.3|76.2|02/09/2021|
Lenovo|ThinkStation P350|30E5|Workstation|-1|-1|-1|-1|02/09/2021|
Lenovo|ThinkStation P350|30E3|Workstation|-1|-1|-1|-1|02/09/2021|
HP|HP 470 G8 Notebook PC ENERGY STAR|470 G8|Notebook|0.8|0.8|7.6|23.7|02/05/2021|
HP|1) HP 17 Laptop PC ENERGY STAR|1) 17-cn|Notebook|0.8|0.8|7.6|23.7|02/05/2021|
dynabook|SATELLITE PRO C50-G|PYS23*|Notebook|0.5|1.8|4.1|14.7|02/08/2021|
Ace|Mustang W650|MSTW650|Notebook|0.8|8.2|10.6|30.9|01/28/2021|
Ace|Mustang W640|MSTW640|Notebook|0.8|8.2|10.6|30.9|01/28/2021|
Ace|Firestorm P877N2|FSTP877N2|Notebook|0.8|8.2|10.6|30.9|01/28/2021|
MSI|MS-16R5|GF63 Thin 10SC|Notebook|0.5|4.8|8.4|28.8|12/09/2020|
MSPTECH|MSP A21 SERIES- MSPA21B450A-02|MSPA21B450A-02-###|Desktop|1.8|26|27.2|103.3|12/07/2020|
Lenovo|Yoga Duet 7 13ITL6|Yoga Duet 7 13ITL6|Two-In-One Notebook|0.7|3.6|5.8|21.5|11/09/2020|
Acer|N17C2|N17C2|Notebook|0.5|2.4|4.6|16.1|12/03/2020|
DELL|P94F|Latitude 9520|Notebook|0.8|0.8|5.3|15.9|12/01/2020|
DELL|P133G|Latitude 7320|Notebook|0.9|0.9|5.2|15.9|11/30/2020|
MSI|MS-17F6|GF75 Thin 10UB|Notebook|0.7|0.7|22.7|63|11/25/2020|
technopc|Desktop|ProPC|Desktop|-1|-1|-1|-1|11/10/2020|
DELL|P82G|XPS 13-9305|Notebook|0.6|0.6|3.4|10.5|11/30/2020|
DELL|P110F|Latitude 7520|Notebook|0.9|0.9|5.6|16.9|11/30/2020|
DELL|P136G|Latitude 7420 2-in-1|Notebook|0.8|0.8|3.9|13.1|11/30/2020|
DELL|P134G|Latitude 7320 2-in-1|Notebook|0.9|0.9|3.8|13.1|11/30/2020|
DELL|P135G|Latitude 7420|Notebook|0.7|0.7|4.6|14|11/30/2020|
DELL|P95F|Latitude 9520 2-in-1|Notebook|0.8|0.8|4.1|13.1|11/30/2020|
Fujitsu|ESPRIMO P9910|ESPRIMO P9010|Desktop|1.7|6.5|7.6|32.4|11/27/2020|
HP|HP Engage Flex Pro (ENERGY STAR)|Engage Flex Pro|Desktop|0.9|6.7|9.2|34.5|11/30/2020|
HP|HP Pro c645 Chromebook ENERGY STAR|Pro C645|Notebook|0.4|1.7|3.8|13.2|11/04/2020|
HP|HP Chromebook 14b ENERGY STAR|14b-na|Notebook|0.4|1.7|3.8|13.2|11/03/2020|
